Name,DC,LAC,BC,CC,NC,Essentiality
YAR015W,0.001064018442986345,7.822184676644161e-06,0.40434533199483724,1.3333333333333333,0.17662850884893622,0
YBL005W,0.0019507004788082993,5.4970743907433955e-05,0.4209779768570362,2.3636363636363638,0.2878655754028379,0
YBL023C,0.008866820358219542,0.00044910756614057113,0.4332027348851502,7.48,4.672394878055569,1
YBL057C,0.0017733640716439086,8.46289284780383e-06,0.3484951486311106,1.2,0.1478606822769412,0
YBL058W,0.005852101436424898,0.0004656307846633525,0.4440507126545397,4.0606060606060606,0.9975303128026303,0
YBL067C,0.0017733640716439086,2.926900437322062e-05,0.41991213046392134,2.0,0.20675956989755742,0
YBR017C,0.01259088490867175,0.0009717474989076231,0.440546875,6.676056338028169,7.754837645680443,0
YBR101C,0.0019507004788082993,4.208320833616336e-05,0.41683914843287995,3.090909090909091,0.34143559003350626,0
YBR115C,0.001241354850150736,1.3464655823425382e-05,0.3591033560466153,1.1428571428571428,0.21940288694930038,0
YBR155W,0.0051427558077673345,8.695917349749157e-05,0.3698189926547744,3.0344827586206895,0.22513291707186844,1
YBR159W,0.021635041674055683,0.002578434616393057,0.41163588583108257,7.245901639344262,19.02401397675988,0
YBR169C,0.00620677425075368,0.0003236474109296789,0.4335357884216191,6.8,0.6001598718822336,0
YBR215W,0.00212803688597269,4.446296211801073e-05,0.3703776683087028,3.1666666666666665,0.5853688969537414,0
YBR231C,0.0033693917361234263,4.14254052943197e-05,0.3662877557648587,9.789473684210526,2.691191735115291,0
YBR251W,0.009398829579712715,0.0005811151166490412,0.4090975043528729,15.773584905660377,22.543546669829624,0
YCL037C,0.010108175208370278,0.00021766983725099673,0.4250716116387758,14.070175438596491,2.507153996091188,0
YCR008W,0.009930838801205887,0.0006147859322254206,0.43801460307596707,3.7857142857142856,2.428626978171288,0
YCR009C,0.009576165986877105,0.0005387958795224091,0.43373586647180984,6.555555555555555,3.582863875051646,0
YDL019C,0.0039014009576165986,4.7473280073611314e-05,0.36631154995452775,2.3636363636363638,0.15117803336569668,0
YDL058W,0.0014186912573151268,5.9189159839925145e-06,0.33154985888993416,0.25,0.12897154002787314,1
YDL116W,0.00851214754389076,5.432800332216367e-05,0.3515366872389502,15.125,10.077858177276932,0
YDL139C,0.0033693917361234263,0.00010398450784403065,0.4104075691411936,2.6315789473684212,0.15446608743065104,1
YDL140C,0.0271324702961518,0.0026753823434833954,0.4664956982131039,14.967320261437909,29.26024443646843,1
YDL229W,0.06774250753679731,0.013179902606812795,0.4517705495914116,9.549738219895287,109.62101541041785,0
YDR060W,0.01666962227345274,0.00018062361395034717,0.40571264119720846,31.72340425531915,15.840576209651385,1
YDR083W,0.0008866820358219543,9.231461843894773e-07,0.3585553506708209,1.6,0.21630562057103414,0
YDR141C,0.0033693917361234263,4.5106139877210974e-05,0.34658881376767053,2.6315789473684212,0.4114467732146663,1
YDR143C,0.009930838801205887,0.0006442434825056051,0.4470075307173999,4.0,5.9065790261362,0
YDR168W,0.005497428622096116,0.00019301507711719958,0.4255527884687948,4.838709677419355,0.6307296484873183,1
YDR172W,0.01064018442986345,0.0007131270513838778,0.45097568777991043,9.366666666666667,3.3317807547571863,1
YDR188W,0.01702429508778152,0.0006990432222100064,0.4136286950781193,10.3125,6.665189096763834,1
YDR192C,0.009044156765383933,0.00013712394269391724,0.4093053640124846,12.588235294117647,7.293649882977182,0
YDR214W,0.007980138322397589,0.00043374532046065506,0.4320079675170459,8.577777777777778,1.430186674093158,0
YDR301W,0.005497428622096116,8.191594054535975e-05,0.36444128481871646,10.451612903225806,5.078658218679268,1
YDR303C,0.00815747472956198,0.00019079320177836417,0.4308526894865526,14.565217391304348,6.366680182023648,1
YDR324C,0.009753502394041496,0.00020056037143287314,0.4118764151632459,25.2,12.242493947857223,1
YDR328C,0.019329668380918603,0.0021400180718308985,0.4434570619691727,6.055045871559633,21.121020327712667,1
YDR337W,0.006384110657918071,0.00014076307218044415,0.40565426947701605,20.666666666666668,15.94214673509578,0
YDR338C,0.0003546728143287817,0.0,0.35434208872690715,1.0,0.5052965627108281,0
YDR356W,0.009930838801205887,0.0006231971913435304,0.420758095806596,6.392857142857143,4.7663011683308145,1
YDR359C,0.004433410179109771,0.00014355387218931295,0.4125695054141059,8.64,1.8515561983634008,0
YDR385W,0.01046284802269906,0.0006482584469101656,0.41217747240698777,8.271186440677965,3.6883984189533843,0
YDR388W,0.03333924454690548,0.004979157585676278,0.46119244295411793,6.6063829787234045,56.87293841954105,0
YDR390C,0.001064018442986345,1.4396312836365116e-06,0.3373616512114867,2.0,0.2884863885375659,1
YDR450W,0.009221493172548324,6.059620858164134e-05,0.4055959145508164,21.576923076923077,2.8438468665592427,0
YDR460W,0.00212803688597269,4.7855990119512056e-05,0.36375951490130304,3.8333333333333335,0.7621745087106895,1
YDR477W,0.029083170774960098,0.0032840187558017863,0.41332551491607417,4.536585365853658,7.735211357585819,0
YDR502C,0.0031920553289590354,3.283324658840837e-05,0.3939224589591338,5.777777777777778,0.25728798440621353,0
YDR532C,0.0014186912573151268,9.746791493546769e-06,0.3422138609054497,1.25,0.19435481410370803,1
YEL025C,0.0007093456286575634,7.679992557300454e-07,0.3340244046913873,1.0,0.27295897634124344,0
YEL071W,0.0019507004788082993,5.868785816527169e-06,0.3780250720654287,4.7272727272727275,0.17724224668428823,0
YER012W,0.018442986345096647,0.0011486537192269425,0.4401342491414299,15.096153846153847,23.262995940291407,1
YER103W,0.004965419400602944,4.805176620748384e-05,0.4284628827596687,7.071428571428571,0.5341881308875228,0
YER132C,0.002482709700301472,1.529939327545352e-05,0.34961869923739847,1.5714285714285714,0.12046710625140997,0
YER165W,0.019507004788082993,0.001135466714437254,0.45667314544865567,12.072727272727272,8.478623805683887,1
YFL007W,0.004965419400602944,3.2103346321321014e-05,0.37108449591997894,9.571428571428571,2.613909514574043,0
